essay_id,full_text,score
c8bf3bc,"Hi i'm luke,i'm here to conveince you guys to join the Seagoing Cowboys. It was so much fun for me. We got to go to so many places. One of the places was China. It takes kinda long to get to those places but, hey at least it's fun.

For the Seagoing Cowboys you just don't travel you also have to do stuff. One of the things are taking care of the animals on the boat thatare traveling places. That's why were called the seagoing cowboys. All because we take care of animals on a boat while the boat is moving.

If you do join the Seagoing Cowboys you have to be carful becuase sometimes you might fall and get hurt. I had my ribs cracked one time because I slipt and fell. It hurt but I still had to do what I had to do for the animals. I got a little time off but, not a lot.

The Seagoing Cowboys are fun. So, if you ever do think about doing it JOIN! I joined and when I turned eighteen. I didn't have to join the army all because I was doing the Seagoing Cowboys. If your a boy and dont want to do your army service do the Seagoing Cowboys.",3
4c28b83,"Every day people wake up, get ready, and go to work or school. The way they get there can vary but for the most part, people drive cars. That's about to change. Helping the enviroment and becoming more relaxed are advanatages for limiting car usage.

By reducing car usage, emmitions produced from automobiles can be reduced and help the enviroment. When cars reslease gas into the air, it causes smog which traps the gases and inhibits them from being able to escape the atomosphere. In largely congested cities smog can be as harmful as 147 micrograms of particulate matter as seen in Paris, France (paragraph 17). Paris enfored a partial driving ban due the amount of smog and just after one day of reduced driving, the smog clears enough so they didn't have to enforce the ban another day (paragraph 19). Passenger cars are resonsible for 12 percent of greeenhouse gas emissions in Europe and up to 50 percent in the United States. (paragraph 5). This staggering statistic can open your eyes to how much cars really effect the envrioment. If just once a week you didn't use your car, you could reduce greenhouse gases drastically. In the United States today, recent studies have shown that Americans are buying fewer cars, and are driving less. (paragraph 29). Since 1995, the number of miles driven per person dropped almost 9 percent (paragraph 32). With lesser people buying and driving new cars, gas emissions could change drastically within a few years and could help our evrioment exonentialy.

When you do not drive a car to from places every day, you become a more relaxed person. In Vauban, Germany- residents have given up cars almost all together, only 30 percent of residents owning cars. In this Suburban town, it seems comman for mothers to own a minivan to ship children back and forth all throughout town; Heidrun Walter feels other wise. She has given up her automobile to get around town and ""When I had a car I was always tense. I'm much happier this way."" Walter states. (paragraph 3). For the past three years in Bogota, Colombia they take a day out of the year where only taxis and buses are permitted, the Day Without Cars. Even when dark clouds circled around the city and rain splattered down onto the heads of people, they didn't revert back to their cars. A businessman Carlos Arturo Plaza states that ""It's a good opportunity to take away stress and lower air pollution."" (paragraph 24). This day has become so popular, two other cities in Columbia joined in as well the celebrate the day where people do not use their cars. People do not need to meet with other people in order to go to work or hangout with friends anymore; they can be in their own homes using the technology they access see their friends and continue to do their work.(paragraph 35). Without having to commute to an office, people feel less stressed and more relaxed being able to do their work in the comfort of their own home.

People used to accossicate cars as the best way to get from place A to B without thinking about the consequences it can have on the planet or on yourself. You have to take a step back and look at the bigger picture. What can you do to help change the world?

WOW WHAT A FUCKING WASTE OF MY TIME!!!                          ",4
6688c12,"The Facial Action Coding System could and could not be useful in classrooms. It could be useful because if the student is upset, and the computer recognizes that, then it could bring up something to brighten the students mood. If the student is bored, then the computer can bring up something not so boring. This may not work for everybody though. This may cause the student to be distracted on what is on the screen, rather than do what they are supposed to do.

Say a student is sitting in a classroom on a computer. The student is upset about something that has happened. The computer could bring up something to maybe, hopefully, brighten the students mood. This might put the student in a better mood. If the student is bored, and they don't want to do what they were assigned, the computer can bring up something to bring the student mind off of what they were doing. Or the computer can bring up something to make their work not so boring. If the computer detects the student is confused, then it could bring up something to help the student.

This could be useful but it might not work for everybody. If the computer detects the student is upset, and it brings up somethig to make them happy, it might not work. They might think it is stupid or they don't care. They might think there is nothing that can cheer them up. This might work for little kids, for when they do something on the computer. This may not work for older kids though. Some would think it's stupid. They might stop using the computer if it distracts them.

Kids are easily distracted. Even older kids and adults can be easily distracted. If there were computers in the classroom to do this thing, it will cause the students to become more distracted. If the computer brings up something to make the student happier, the student will be distracted on what just pulled up rather than do their work. If they are in the middle of a test, and the computer brings up a game or something so the student isn't bored, the student would rather sit there and play the game rather than take the test. Then the student would get in trouble because they were playing a game, when they were supposed to take the test.

People may take advantage of it. If the students is told to get on the computer, and do something, and they don't want to do it, they will pretend like they are bored so the computer will bring up a game for them to play. If they are taking a test, they will pretend like they are confused so the computer brings up something to help them, rather than do it themselves.

So there are many ways it could be useful in a classroom. Such as make a student happier, make whatever it is not so boring, or help a student. There are also ways it could not be so useful. Such as when people think it is stupid, or they don't care, or when they stop using the computer because it distracts them too much. Parents and teacher also may not like this idea.        ",4
a94a96e,"In response to driverless car technology I am personally against it. I think there are certain things that we can't be lazy about, and I strongly believe driving is one of those things. Now I commend the enginers who have worked so hard on this facinating technology. But just because I think the invention is cool doesn't mean it is effective in our everyday lives. As great as technology is in the times we live in, it can always make a mistake. I think that risking people's lives by them not having to drive is a risk I wouldn't personally take. Yes, I do see how it would be nice getting to be driven around but it could only be a matter of time until mistakes start to arise.

A point I find very important to make is the danger with mishaps occurring. This isn't just the type of technology can have a small glitch and then be fine later on. If a small glitch were to happen with this technology and results can be devistating. Now I do know that these cars can signal to the driver to take over when something goes wrong, but sometimes it only take a split second and then its to late for anyone or anything to take over.

Another very important topic is the deal with the legal system and that just seems like problems on top of problems just waiting to happen. When I say, ""the deal with the legal system"" what I am refering to is who would be responsible for an accident? Would the blame go on the driver or rider you could say, or would it go to the manufacturer? Know I realize that laws would be put in place, but I can't help but feel that these laws would be in favor of the big companies that produce these machines.

What I have been trying to say is I have come to the conclusion that the list of cons on having a driverless car are much greater than the list of pros. One thing I am sure of is that if these cars do come out that they will be quite expensive, which might be a hidden blessing. What i mean but that is that while some people might be sad they can't afford this vehicle, they might actually be saving themselves from possible injury and complications. in the future I hope that if these vehicles become available to the public that people will seriously consider the risks before investing their money into a driverless car.          ",4
4ad512b,"I really think you should partcipate in the Seagoing Cowboys program. It can be really fun to do. It is really fun for all of the seagoing cowboys because you can take care of the animals while everybody is gone.

In the United Nations Relief and Rehabilitation or UNRRA hired ""Seagoing Cowboys""to take care of the horses, young cows, and mules that were shipped overseas. Luke and Don signed up, you can sign up, too. Also in the story, it says that you can only be 18 or older to sign up to be a Seagoing Cowboy. Also in the story, it says that being a Seagoing Cowboy was more than an adventure for Luke Bomberger. Luke had a good time and he had an adventure and he saw new things. Why you can't have an adventure just like Luke.

Anybody can have an adventure and get to see new things, I'm just trying get to let you see things that you never seen before. Working as a Seagoing Cowboy is really fun. I really hope that you sign up so you can take care of the animals that are probably extinct. I wish I was there to sign up,but I hope you sign up. Who knows, you'll probably be on T.V.      ",2
a9fbd0a,"The author of ""The Challenge of Exploring Venus"" said "" Numerous factor constibute to Venu's reputation as a challenging planet for humans to study, despite it's proximity to us."" One of the reasons why the author said that is more than three decades ago not one single spaceship has touched down on Venus. No spacecraft survived the landing for more than a few hours. It has proved a very challenging place to examine more closely.

Some facts about Venus is that sometimes it's called the ""Evening Star"". Venus is one of the brightest point of light in the night sky. Venus is the second planet from the sun. Its often referred to as Earth's ""twin"". It's the closest planet to Earth interms of density and size and tye closest in distance too.

As people may think Venus is just a normal planet that spacecrafts can go to and explor the planet, but thats wrong. On the planet's surface, temperature average over 800 degrees Fahrenheit, and the atmospheric pressure is 90 times greater than what people in Earth experience. The conditions are far more extreme than anything humans encounter on Earth. The National Aeronautics and Space Administration (NASA) has particularly compelling idea for sending humans to study Venus. Many researchers are working on innovations that would allow our machines to last long enough to contribute meaningfully to our knowledge of Venus.

As what the author wrote, all the reason and evidence explains that Venus is a really dangerous planet for people to land on the planet and study it without surviving.    ",3
60e483f,"I would argue in favor of changing to election by popular vote for the president of the united states and not keeping the ellectoral college. there are many reasons why i say that and will do that. some people might still want electoral college because of the certainity of outcome, everyones president, swing states, big states, and last but not least to avoid run-off elections.

in my opinion i think we should change the election by popular votes instead of ellectoral college, because we the people .. vote for who we think should be head or our state and who we think is going to be in charge and do they thiing and make our a state a better and safier place to live. We dont vote for electors  ... so many people can vote on one paticular person to be head of our state and president and the other person can only get 3 votes  but in ellectoral collage he/she can have more electoral votes and they win the election .. even tho the other canidate has more popular votes.

The other reason why i might want to change rhe election by popular votes instead of ellectoral college is becauise of the ""disaster factor"". Which the state legislature are responsible for picking electors..... and the electors would/could always defy the will of the poeple.

Those are the two main reasons why i would argue in favor of changing to election by popular vote for the president of united states and not keeping the ellectoral college.                                          ",2
056394c,"What is your opinion on smart cars? Would they help or just create future issues that were worse than before? I personaly support the current movement on smart cars. If the technology improves enough to cover all the current issues then I believe smart cars could really help alot. They would decrease accidents and allow people to use valuable time driving to do other things like learn or invent. Im standing in neutral ground though on weather they should be completely driverless unless they improve the smart cars in a way to make them completely safe.

To fully support smart cars and turn the publics opinion on supporting them I belive they need to create new laws that would clearly state whos resbonsible if an accident does accur. I think this because who would want to buy a car that you dont have to drive, but if the car does get into an accident your resbonsible! That would be a big problem and would creat problems between individuals and car manufacturers. The question being whos resbonsible?

Another thing they would have to improve would be their sensing technology. They would have to improve this because currently if their is an accident or detour they driver has to take over. If they want to make driverless cars then they should be driverless at all times. Would you agree? If the driver is being entertained and watching movies then suddenly after hours of watching movies he has to be completely focuse and in control of the vehicle wouldnt the person be a little tired and not completely focused? Im not totaly for sure how they could fix this problem, but im sure it will raise questions in the near future. Seeing how they want to push the people into supporting smart cars they would have to fix all issues and cover all the corners.

All of these small improvement would, in my opinion, turn the publics eyes into supporting smart cars. Getting the public to support smart cars would be one of the most important things to do if they want smart cars to be a success. If nobody supports them then all the work they are doing would be useless. Support would also put thme in a better financial spot. Having more money to put into smart cars would mean better and more improved research and development.

If all of the issues I brought up could be worked on and improved then, in my opinion, their would be no reasoning for people and myself for not supporting smart cars. Hopefully i'v coverd some of the current issues with smart cars and once their improved you will be like me and support the ever so growing idea of smart driverless vehicles.This is my opinion on smart cars. As long as they can continue to improve and come out with new ideas I fully support the movement on smart driverless automobiles!",4
882fdc3,"Is it easy to prove that a picture is real or fake ? Well people have thier own opionions. The key is to have information about your argument and be able to respond to a counterargument. If a photo is being climed real, but your not buying it you should have information to back you up.

This ""Face on Mars"" photo is real, and aliens did not make it. It is a natural landform becuase no objects that would be on earth are found in the picture."" You would see because you can discern things in a digital image three times bigger than the pixel size"". The photo was taken many times and NASA finally got a clear picture of it.

About the weather being impossible to shoot a picture because it was winter, thats not true but ""MGS is a mapping spacecraft that normally looks straight down and scans the planet like a fax machine in narrow 2.5 km-wide strips"". It wasnt easy getting a clear picture in the weather conditions. MGS had captured a good final picture with a good angle that made media go crazy.

Our facts have been proven and researched thouroughly. NASA has studied the face and has gotten good picures for everyone to see. The picture blew up and was everywhere, people were fascinated that it looked like a human face. After all the research ... the picture had not been made by aliens, it was a natural land formation. ",3
456dad6,"The author suggests that studing Venus is a worthy pursuit despite the dangers it presents because It's bearable for humans, even cars would be able to get on venus.

The author claims Venus is a worthy pursuit despite the dangers it present. The author supports this idea by stating in the article ""...temperatures would still be toasty at around 170 degrees Fahrenheit,but the air pressure would be close to sea level on Eath...Not easy conditions, but survivivable for humans."" in that passage the author states even though it may be over heated for humans to live on its bearable and live able to stay on venus.

To support the author's claim the author also states in the passage ""... a vehicle hovering over Venus would avoid the unfriendly ground conditions by staying up and out of their way."" the quote also supports the autthors claim because even though, Venus surface is dangerous to be on it would still be able to work if the vehicles don't necessrly have to be on the surface.

The challenge of Exploring Venus is dangerous It's worth givng it a try!",2
25d53c6,"Scientists have been studying Venus for generations, wondering what could possibly be on a planet so close to ours. Now that we don't have to wonder anymore, NASA will try to take it one step higher. They want to be as close to Venus' ground as possible, without dying.

Their plans are to use a blimp-like vehicle that will withstand the great amount of pressure and heat. It will fly thirty miles above the Venusian landscape, avoiding any ground conditions that would do them harm. It would still be 170 degrees F., but they would have an abundance of solar energy, and the radiation woud not exceed Earth levels.

However, in order to learn all there is about Venus, you would have to go onto Venus. This is almost an impossible task though. There are many dangers on Venus, including sulfuric acid rain and an atmosphere of nintey seven percent carbon dioxide. Hovering over it would be useless. In paragraph six, it states, ""... peering at Venus from a ship orbiting or hovering safely far above the planet can provide only limited insight on ground conditions because most forms of light cannot penetrate the dense atmosphere, rendering standard forms of photography and videography ineffective."" This states that by hovering on top of the planet, they can't learn anyting they don't already know.

My honest oppinion on this topic is that we should not be exploring Venus right now. We just don't have the right technology for it right now. We need to wait however many years before we can officially explore our sister planet. Trying to figure out its secrets now would just be a waste of time, money, and possibly lives. We shouldn't risk a human being just because this planet used to be like ours millions of years ago. ",3
34bcca0,"The software is the latest innovation from Prof. Thomas Huang, of the Becjman Institute for Advanced Science at the University of Illinois. Can we actually ""calculate"" emotions? How can a computer recognize the subtle facial movements we humans use to express how we feel?. These process begins when the computer constructs a 3-D computer model of the face, all the major muscles in the model must move like human muscles. These program can really help teachers to figure out how thier students are feeling.

Nuci Sebe of the University of Amsterdam Dr. Huang and his colleague are experts at developing better ways for humans and computers to communicate. These new process begins when the computer constructs a 3-D computer model of the face, all 44 major musvloes in the model must moke like human muscles. movement of one or more muscles is calle an ""action unit"". as an examole six classified basic emotions six basic emotions as happiness, surprise, anger, disgust, fear, and sadness and then associated each with characteristic movements

of the facial muscles.

Can we actually calculate emotions? the facial expressions for each emotion are universal. The new emotion recogniton sfotware tracks these facial movements in the real face or the painted face of Mona Lisa. For example each expression is compared against a neutral face.In fact we humans perfroms this same impressive calculation. As the last example a classroom computer could recognize when a student is becoming confused or bored. Then it could modify the lesson.

How can a cumputer recognize the subtle facial movements we humans use to express how we feel? the new computer software stores a similar anatomical information as electronic code that allows the computer to describe the feeling that are beings expressed while the picture was taken. In fact are the instructions for a face that looks happy. It's all about those muscular action units.

Whoever tought making faces could reveal so much about the science of emotions is a really helpfull software that allows the teachers to know hoe their students are feeling. ",1
d99d5b0,"The author support the idea of studying Venus is a wroth pursuit despite the dangers really because he explain the reason why it is danger. The author explain to us that what are the explorer doing to find out what is happening and how are they going to go down to Venus to study it.

In (paragraph 2) their is a differences in speed man that sometimes we are closer to Mars and other time to Venus. Because Venus is sometimes right around the coner in space terms humands have sent numerous spacecraft to land on this cloud-draped world but no spacecraft survived the landing for more than a few hours.

The author explain us that they are still trying to find away to go to Venus and study the planet. Then explores are sending spacecraft and find out when can't they land on Venus and testing a lot of spacecraft to find out what are they missing to make the spacecraft land on the Venus.   ",2
62fb64b,"Dear Florida Senator,

The Electoral College system is unfair and irrational. Some people would say that the process is more practical than a popular vote, but after some of the mistakes involving the system, it would be more accurate than popular vote.

Bradford Plumer brings up in his article

The Indefensible Electoral College: Why even the best-laid defenses of the system are wrong the incident of 2000 (otherwise known as Bush v. Gore.) Over sixty percent of voters wanted a direct election instead of the Electoral College. Electors can always defy the wishes of the people. IN 1960 segregationists almost succeeded in replacing the Democratic electors with new electors who would opposed John F. Kennedy. Electors have refused to vote for their party' candidate before and have just chosen their own to vote for.

Source one says that in most states there is a winner-take-all system meaning that if one elector gets a majority of votes, then all of the states electoral votes go to that candidate. This is unfair to the voters. If there is only a 100 vote difference and the one with the most gets the electoral votes. The presidential candidates do not even visit the states they know they have no chance in winning. In the election of 2000 neither Rhode Island nor South Carline saw the candidates.

The Electoral College system has flaws. Such as the incidents involving electors and the unfairness of winner-take-all. It is unfair and irrational.            ",3
b737618,"There are some advantages of limiting car usage. There would be less air pollution, you wouldn't have to worry about gas, and there wouldn't be as much smog in the air, as it is now. Not having a car isn't all that bad.

With pollution in the air, it would cause people to have health problems. You probably couldnt breath as well as you should be able to. There's a chance you could end up getting sick, and dying. You'd pretty much be at risk for alot of things.

With the change in the economy, gas prices are up and down, and it's stressful trying to fill up your car having to spend so much money, when you have a family to take care of. Alot of people struggle with things like this situation, including bills. It wouldnt hurt to walk, or to take the bus to work. If you actually think about all the money you spend, using a car, you would realize that you could save much money by not having one. Maybe one day your car could start acting up and you would have to take it to the shop. Just imagine how much it would cost to fix it.

As the years past by, fewer cars are getting sold, and fewer people are getting their liscense. They same cars are sitting in the parking lot at the car dealership place, because nobody wants to buy them. Others can't afford them. Some researches are beginnning to think that America has passed peak drving. ""The United States,with its broad expanses, and suburban ideals, had long been one of the world's prime car cultures"".

In conclusion, vehicles and other motor prodcuts would make a HUGE difference, if we didnt have them. There would be less air pollution and smog, people wouldn't worry or have to stress over gas money, and the more money you have, the less problems you'd have to deal with.     ",3
92ada7c,"Technology advances every day making human life a lot easier. All technology is meant to make human life easier. Driverless cars is a technology that has been around for several years and that keeps improving with every year. this will bring them to the market very soon. Driverless cars would be a good idea because they would provide more safety as technology keeps improving, they would make a lot easier for a human to drive and driving would also be more enjoyable and more entertaining.

One of the reasons driverless cars would be a good idea is for safety, safety is a big and important concern when it comes to driving. Manufacturers are working every year to make these cars more independent and safe to drive. Improvements in these cars include sensor improvement, computer hardware and software to make the care saftier and more independent. As technology keeps growing these cars are being equipped with all these new sensors, cameras, and computers that improve the car's system and ability to drive independently.

Another reason driverless cars would be a good idea is because as all technologies it would make human's life easier in a certain way in this case driving. A person driving a driverless car would have the advantage of doing other activites while driving. Activites like texting, look around an unknown place while driving and other type of activites would be possible with this technology.

Another reason these cars would be a good idea is for in-car entertaining. Drivers would get bored waiting to get to their location and manufacturers know that and because of that they are thinking about including in-car entertainment. Imagine going from one state to another, sitting back watching TV while your car does the hard work for you or try to video call a family member and show them the city you live in. All these things and more could be possible if driverless cars come to the market.

Driving a car can be very difficult sometimes with all the traffic, getting a phone call, not seeing a pedestrian and many other things that a driver has to be aware of when driving. As technology keeps improving these cars keep improving as well. These driverless cars could make driving easier for humans, more enjoyable and more safe and they could also change the world and the way we live by providing us with all these advantages that are not available at the moment. Manufacturers should keep improving these cars and the states should change the law and make the driving of these cars legal.      ",3
7bf7800,""" The Challenge of Exploring Venus ""

You've heard of astronauts visiting the moon and range rovers roaming Mars, but have you ever heard of people or even range rovers exploring Venus? No living or non-living thing has ever experienced Venus in any type of way due to its harsh conditions! For this reason, the author thinks that we should find a way to go onto Venus, and find out any information about it. Venus may be hiding many amazing things but, we'll never know unless we find a way to get there.

The author believes that although it is difficult to go on Venus, it will be worth it in the end. It is possible that many centuries ago, Venus was very similar to Earth. Scientists believe that long ago, there was even water on Venus. Today, there are many similar features like mountains, valleys, and craters just like Earth.

In conclusion, I agree with the author. I believe that it will be worth it going to Venus. MAybe one day we will be able to find out the amazing things Venus carries.",1
c753797,"In this article the author makes sure to provide all the facts but altimately the good outweighs the bad.Venus is a challenging planet for humans to study.A thick atmosphere of almost 97 percent carbon dioxide blankets Venus.It has clouds of highly corrosive sulfuric acide in its atmosphere.Its temperatures average over 800 degrees Fahrenheit.It has the hottest surface temperature out of all the planets.Its atmospheric pressure is 90 times greater than Earth's.Venus wasnt always inhospitable scientists say it was probably just like Earth.Venus still has some features analogous to Earth.The value of returning to Venus seems indisputable but we don't really have options for making such a mission both safe and scientifically productive.Recall that Venus can sometimes be our nearest option for a planetary visit,a crucial consideration given the long time frames of space travel.

The author makes sure to include a couple solutions to the problem.One solution would be to allow scientists to float above the fray.A vehicle hovering over Venus would avoid the unfriendly ground conditions.They would have solar power and radiation would not exeed Earth levels.It would be survivable for humans.The downside in that researchers wouldn't be able to take samples of rock,gas and anything from a distance.Electronics made from silicon carbide have been tested.Lastly the author states that our travels on Earth should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.                    ",2
6962895,"Can you imagine what would the future be like if there wasn't anymore gasoline for our cars or other thing that we use it for? We can't use gasoline forever with the cars we have today. There are many different ways that we could drive cars without using gasoline. The sun isn't there for no reason. I'm going to tell why i think i see cars in the future, but made different.

Earth does not have a life time supply of gasoline. We can desgin cars in different ways to make them drive. I think cars should be desgin to take over sometimes, but only at times when you need them. There are probably car crashes every day because someone has fallin asleep on the road, or texting, or drunk. Texting and drinking & driving have became a big thing these days for people these days.

Instead of using gas we could use energy for the sun to drive to car. such as solar power. but just imagine how much those cars would cost. Would they cost way more thsn the cars as of today? Would it have to have less people in the car because what if it takes a sertin amount of people bepending on how much people are in the car. Like i said before the sun isn't there for no reason. Many things as of today live off the energy of the sun's energy.

I believe there are so many ways we could drive cars in the future. I've seen videos where the car was suppose to stop on its on sincer in it. The main two things that i think we could use to keep cars running is solar power in water. The Earth is covered with 75% of water and pretty soon the ice up North is going to start melting and land is going to start over flowing with water in the future.

This is why i think we will still have cars in the future.",2
33c34e1,"Technology is somthing that is growing world wide, but should we let it take control of driving our cars? It could malfunntion, lose purpose in learning how to drive and it could cost a lot of money.

We shouldn't allow to have driverleess cars because you could never know when a malfunction could occur. Sure Google has had cars made but if they actually produce more of these cars and say it is safely tested but for example if they make one mistake in the binary code and not look over it there whole technology could crash. These are some consequences to keep in mind.

Another reason we shouldn't have driverless cars is because it would take away the purpose and joy of learning how to drive. Learning to drine is a joy yet a nervous pain to do but if we allow technology to take over there is no real joy in it anymore. Young adults wo't get the same experience there parents got because they will start depending on technology to take ocer these things.

Lastly, by creating these cars we would we investing millions of dollars that could be put to something more useful. Also we would have wasted millions if the technology were to fail in error. That would mean if the system were go and shut down as somene were driving, they could have the power to sue not only the company put also the makers of the sytem whuch would mean more money going down the drain.

In conclusion, the reason listed above are suitable arguments to go against the developement of these cars. The question in the end is are we going to allow technology to take over driving our cars?",3
cf6eebc,"The advantages of limiting car usage are that it saves time, conserves resources, lower emmisions and improve safety. Limited car usage will have a tremendous effect on our planet in a great way. It would help conserve our resources such as fuel. In the passage ""Paris bans driving due to smog"" by Robert Duffer paragraph sixteen it states that France has a tax policy tha favors the fuel diesel. Diesels make up sixty-seven precent of vehicles in France. Due to France's favor of diesel the carbon that is emitted into the air has created smog. Paris typically has more smog than any other European capitals because of these such emissions. france saw his as a problem in need of serious correcting. In attempts to reduce the smog the French had a ban on motor vehicles with few exceptions; sure enough the smog cleared and the ruling French party rescind the ban.

Drastic efforts to reduce greenhouse gas emissions from tailipes in Vauban, Germany have been put into order by creating an up-scale community that is ""Car-free"". As a result seventy precent of Vauban's families do not own cars. As said in paragraph eight of the passage ""In german suburb, Life goes on without Cars"" by Elisabeth Rosenthal, ""emissions from n increasing number of private carsowned by the burgeoning middle class are choking cities."" Sociologists believe this concept of car-free enviorments will have beneficial implicatins for carbon emissions and the enviorment, since transportations is the second largest source of emissions. there are critics such as the car industry that counter this idea because it could have negative implications on their business. Companies like Ford and Mercedes are already renaming themselves ""mobility"" companies with a broader product range other than the personl vehicle.

Thousands upon thousands die in car acciddents every year. Cars are lethal weapons that caue misery to many involved or anyone who knew of someone in a car crashes. ""When i had a car i was always tense. im much happier this way,"" said Heidrun Walter, a media trainer that is living in a Car-free district. France even joined the trend by banning cars and making public transit free admission Monday-Friday. Car free areas are a good thinng. it would help the world so much. lowering pollutions and decreasing car crashes are one over the worlds major issues and this is the solutions. car-free cities is the answer. So people of the world, invest in walking shoes or a bicylce because this is the future, this is the beginning to "" going green"" to make a happier and safer world for its people.                                                                                                                                                                            ",3
36eaa58,"Switching Sides

Have you ever heard of the man on the moon? Well Mars has a similar thing. They both ,at the time, had formations that looked like human faces. Some think it was made by aliens or some other superior being. However, the reality of it is that its just a natural formation that looks like a face. That part can be nocked out when you zoom up on it. The lines and basic formation of the mesa,the face, are too natural to be made by an intelligent species. Finally, if there was some marks or sign that it was created by aliens it would have shown up on the image due to the high resolution. We are looking farther then we should with this natural formation.

At the moment the most recent picture from 2001 completly exterminates any facial recognition. You can see natural lines that run across the mesa and the higher elevation of certian areas. The eyes are just a steep hill that geos to the top. While the mouth seemingly isn't even there anymore. You can see the worn away parts indicating that its been there for quite awhile. The shadows aren't even there at the time which creates the distictive features. It bearly even looks like a face anymore.

I was talking about the NATURAL lines that appear on the mesa. The lines on the mesa are to distictive to be created. If something made it they would have wanted smooth edges as well as an even ditch. If they tried to recreate the natural look it would have looked faulty and unbeliveable. The species would have completly deformed the hill exposing its true colors. Also what reason would they have for creating a random face with the possibility of no one ever seeing it. There is no point to it.

Finally, the final reason for it not being alien-made is if there was marking on the mesa giving reason to believe it was created be aliens they would have been shown. If any wierd symbols showed up on the screen we would have seen it and still release the image. Why would we hide this from the world if it would increase the amount of funding we get from companies. You can study the image for hours, but not find a single symbol anywere on the image. The camera would have picked it up and we would have studied it.

The mesa was not created by aliens if only looks that way to us because are minds are hardwired to find faces. Its much easier to remember a face rather than a name. Everything about the image is natural it wasn't put there for some unnoticable reason that we can't comprehend. It just existis thats all... nothing more nothing less. No aliens had anything to do with this mesa. ",4
4f0d3bc,"The program Seagoing Cowboys that you should join is a perfect idea to spend vacations. This program is where you help people that were affected for World War ll.

Why should you join?. You sould join because you will help wonderful people that they didn't have anything to do with this war. You also can have the benefit of sightseeing like the sea, beautiful place from Europe, and a lot of unique places.

Another reason why you should join the program is that if you help people you can have a good degree for college and the feeling of being proud of yourself. The people will be thanking you so much that our God will also thank you. In the two months that you be helping you can make some new friends.

The final reason that you should join the program is that besides helping, and sightseeing you can have fun in the Cattle-boat playing some games and sports like tennis, baseball, volleyball, tennis tournoments, and a lot of games more. for relax you can read whittling for helped you pass the time.

In conclusion you should join this program because you will have something that make you feel like a winner and a champion that's why you should join not just for having fun is because you want to be proud of yourself.                                           ",2
7fb27b8,"The 'Face' on Mars is a natural landform, not an alien structure NASA is keeping a secret. Many of the top scientists at NASA wish it was an alien structure. There have been multiple photographs that show no hieroglyphics or signs of alien life. Some of the people on the mission said that it reminds them of landforms on earth. Mars' Face is just a natural landform.

Many of the top scientists at NASA wish it was an alien structure. NASA's funding for projects is dwendeling fast, an alien structure on Mars would be huge for them. Why would NASA lie if there really was life on Mars? They wanted the Face to be an alien form as much as everyone else did.

NASA wouldn't lie about there being life on Mars, if there was they would have funding.

There have been multiple photographs that show no hieroglyphics or signs of alien life. In 1967 the Viking 1 photographed the Face on Mars, 18 years after the mission it was photographed agian. In April of 1998 Jim Garvin photographed the face, ""a picture ten times sharper than the original Viking photos."" that photo revealed a natural landform. When the photo was asked to be retaken on a clear summer day, it again showed a natural landform. All the new photos point to the Mars' Face being a natural landform.

Some of the people on the mission said that it reminds them of landforms on earth. Jim Garvin, cheif scientist for NASA's Mars Exploration Program found that the Face on Mars was the equivilant of a butte or mesa on earth. Buttes or mesas are common around the American west. Garvin even said that ""It remeinds me most of Middle Buttle in the Snake River Plain of Idaho,"" The team that Garvin led to take the picture in 2001 agree that it is a natural landform.

Mars' Face is just a natural landform. NASA wouldn't lie about there being life on Mars, if there was they would have funding. All the new photos point to the Mars Face being a natural landform. The team that Garvin led to take the picture in 2001 agree, it is a natural landform. The people at NASA, top scientists, have all agreed that the Face on Mar's is just a natural landform.",4
dbc67ae,"My claim for, ""Making Mona Lisa Smile,"" would go against what the author is trying to say. The reason is, because anybody can say that they made a Facial Action Coding System computers. Also the Author says that the Facial Action Coding System computers can Deteced when you are happy or when you are sad.

In Paragraph 4 it says that each expression is compared against a neutral face showing no emotion. Also it says that it can scan movements in a real face or in the the painted face of Mona Lisa. Plus it can be used for a video as well that show a new emotion with the software.

If somebody did make a computer like that then why did nobody put it in a Newspaper or even a magazine. If you are reading this then you would understand what I am trying to say or try to tell you. I think also if they did come put with the computer then people would like to be able to hear what the computer is capable of. If you understand then you would agree with me that the people should know what it does and what it can not do. If it can stop fight's then it should be brought to the people's attention, but if it can not stop fight's then it should not be brought to the people's attention. What if you the reader are using this and it tells you that you are mad then keep it. Then on the other hand you got to realize that if it says that you are mad but you are happy, then give it back to the company that you bought the item from and get your money back. So that is why my claim is going to be against what the author is trying to say.

The reason why that is my claim is because you can never trust if the item will work or not. If a real person is reading this then you will understand what I am trying to tell you. Also if you were wise as well then you can understand what I am trying say by, ""you can never trust if the item will work or not."" So this is why my claim is what it is.",2
